loc_id,borough_name,zone_name,service_zone,total_pickups,total_dropoffs,total_activity,overall_avg_fare,overall_avg_dist,airport_ratio,cross_borough_ratio,Morning Rush_pickups,Morning Rush_dropoffs,Morning Rush_pickup_share,Morning Rush_net_flow,Midday_pickups,Midday_dropoffs,Midday_pickup_share,Midday_net_flow,Evening Rush_pickups,Evening Rush_dropoffs,Evening Rush_pickup_share,Evening Rush_net_flow,Late Night_pickups,Late Night_dropoffs,Late Night_pickup_share,Late Night_net_flow,Overnight_pickups,Overnight_dropoffs,Overnight_pickup_share,Overnight_net_flow,tidal_reversal,raw_cluster,hierarchical_cluster,cluster_id,cluster_name,cluster_tag,cluster_desc
143,Manhattan,Lincoln Square West,Yellow Zone,3005.0,4563.0,7568.0,13.600382695507488,2.0586722129783697,0.011980033277870216,0.030948419301164726,525.0,413.0,0.17470881805421357,-0.11940298380167395,1288.0,1481.0,0.4286189669596706,0.06970025254712801,811.0,1423.0,0.269883526556128,0.27394807397516524,351.0,1170.0,0.11680532407053136,0.5384615349213574,30.0,76.0,0.009983361031669347,0.433962223211111,-0.3933510577768392,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
144,Manhattan,Little Italy/NoLiTa,Yellow Zone,2952.0,2645.0,5597.0,16.358563685636856,2.452591463414634,0.008130081300813009,0.09112466124661246,105.0,166.0,0.035569105570565356,0.22509224261652244,725.0,864.0,0.24559620513009414,0.08747639970121839,759.0,706.0,0.25711382026722956,-0.03617747415578516,1044.0,795.0,0.35365853538733555,-0.13539967299945802,319.0,114.0,0.10806233025724142,-0.4734410976110601,0.2612697167723076,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
145,Queens,Long Island City/Hunters Point,Boro Zone,191.0,739.0,930.0,49.21507853403141,6.615706806282722,0.34554973821989526,0.42408376963350786,35.0,51.0,0.18324606370439456,0.18604648999459417,65.0,170.0,0.34031411830816133,0.44680849162517056,45.0,173.0,0.23560208190565016,0.5871559363689938,23.0,305.0,0.12041884186288786,0.8597560713489003,23.0,40.0,0.12041884186288786,0.26984122700932905,-0.4011094463743996,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
146,Queens,Long Island City/Queens Plaza,Boro Zone,114.0,236.0,350.0,22.401666666666667,3.6315789473684212,0.05263157894736842,0.4649122807017544,26.0,19.0,0.2280701554324425,-0.15555552098766198,33.0,61.0,0.2894736588181001,0.29787230873698844,28.0,48.0,0.24561401354263038,0.2631578601108079,21.0,94.0,0.1842105101569728,0.6347825534971693,6.0,14.0,0.05263157433056365,0.3999998000001,-0.4187133810984699,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
147,Bronx,Longwood,Boro Zone,20.0,36.0,56.0,38.1,10.045,0.0,1.0,4.0,7.0,0.19999990000005,0.2727270247936138,9.0,14.0,0.4499997750001125,0.21739120982990878,4.0,5.0,0.19999990000005,0.11111098765445816,0.0,6.0,0.0,0.9999983333361112,3.0,4.0,0.1499999250000375,0.14285693877580175,0.16161603713915568,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
148,Manhattan,Lower East Side,Yellow Zone,2808.0,2881.0,5689.0,17.126014957264957,2.8128276353276354,0.01745014245014245,0.13995726495726496,81.0,143.0,0.028846153743425376,0.2767857019292097,406.0,694.0,0.144586894071984,0.26181817943801655,446.0,800.0,0.1588319082662681,0.2841091469975189,1394.0,1094.0,0.4964387446708022,-0.12057877765040684,481.0,150.0,0.17129629568626675,-0.5245641755219623,-0.007323445068309176,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
149,Brooklyn,Madison,Boro Zone,32.0,44.0,76.0,34.69375,8.071875,0.0,0.40625,12.0,5.0,0.3749998828125366,-0.41176446366796254,13.0,24.0,0.4062498730469146,0.2972972169466981,5.0,11.0,0.15624995117189025,0.3749997656251465,0.0,4.0,0.0,0.9999975000062501,2.0,0.0,0.0624999804687561,-0.9999950000249999,-0.786764229293109,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
150,Brooklyn,Manhattan Beach,Boro Zone,19.0,27.0,46.0,33.05263157894737,6.853684210526316,0.0,0.3684210526315789,5.0,6.0,0.2631577562327599,0.09090900826453795,10.0,11.0,0.5263155124655198,0.04761902494332146,2.0,7.0,0.10526310249310396,0.5555549382722909,1.0,3.0,0.05263155124655198,0.49999875000312505,1.0,0.0,0.05263155124655198,-0.9999900000999989,-0.4646459300077529,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
151,Manhattan,Manhattan Valley,Yellow Zone,2160.0,2675.0,4835.0,14.475277777777777,2.3111342592592594,0.016203703703703703,0.03611111111111111,414.0,224.0,0.19166666577932098,-0.29780563796542886,902.0,872.0,0.41759259065929355,-0.016910935643117613,568.0,838.0,0.26296296174554185,0.19203413803674155,253.0,680.0,0.11712962908736281,0.4576634463272943,23.0,61.0,0.010648148098851165,0.4523808985260835,-0.48983977600217044,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
152,Manhattan,Manhattanville,Boro Zone,157.0,333.0,490.0,18.563057324840766,3.593630573248408,0.012738853503184714,0.1337579617834395,34.0,56.0,0.21656049576047798,0.24444441728395364,45.0,109.0,0.2866241855653385,0.41558438859841634,43.0,94.0,0.27388533287354566,0.3722627465501645,29.0,63.0,0.18471336403099592,0.3695651772211764,6.0,11.0,0.038216558075378465,0.29411747404854466,-0.12781832926621087,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
153,Manhattan,Marble Hill,Boro Zone,9.0,14.0,23.0,25.144444444444446,5.696666666666666,0.0,0.2222222222222222,1.0,0.0,0.11111098765445816,-0.9999900000999989,5.0,2.0,0.5555549382722909,-0.4285708163274053,2.0,6.0,0.22222197530891633,0.4999993750007813,0.0,5.0,0.0,0.9999980000040001,1.0,1.0,0.11111098765445816,0.0,-1.4999893751007802,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
154,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,3.0,40.0,43.0,50.300000000000004,12.300000000000002,0.0,0.6666666666666666,2.0,7.0,0.6666644444518518,0.5555549382722909,1.0,7.0,0.3333322222259259,0.7499990625011719,0.0,3.0,0.0,0.9999966666777778,0.0,23.0,0.0,0.9999995652175804,0.0,0.0,0.0,0.0,-0.4444417284054869,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
155,Brooklyn,Marine Park/Mill Basin,Boro Zone,44.0,131.0,175.0,32.15227272727273,6.884090909090909,0.0,0.3409090909090909,15.0,26.0,0.34090901342976965,0.2682926174896055,19.0,52.0,0.43181808367770824,0.46478866693117366,5.0,24.0,0.11363633780992322,0.6551721878716593,3.0,27.0,0.06818180268595393,0.7999997333334222,2.0,2.0,0.045454535123969284,0.0,-0.38687957038205384,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
156,Staten Island,Mariners Harbor,Boro Zone,0.0,7.0,7.0,,,,,0.0,2.0,0.0,0.9999950000249999,0.0,2.0,0.0,0.9999950000249999,0.0,2.0,0.0,0.9999950000249999,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
157,Queens,Maspeth,Boro Zone,40.0,138.0,178.0,51.90225,6.907500000000001,0.275,0.6,6.0,15.0,0.14999996250000935,0.4285712244898931,9.0,29.0,0.22499994375001403,0.5263156509695655,4.0,28.0,0.09999997500000624,0.7499997656250732,8.0,54.0,0.19999995000001247,0.7419353642039734,13.0,12.0,0.32499991875002027,-0.0399999840000064,-0.3214285411351801,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
158,Manhattan,Meatpacking/West Village West,Yellow Zone,2626.0,3153.0,5779.0,17.106854531607006,2.677871287128713,0.021325209444021324,0.06968773800456969,155.0,232.0,0.059025133057787,0.19896640312748315,652.0,1008.0,0.24828636615275562,0.21445783003338656,671.0,1005.0,0.2555217050437102,0.199284008357494,1028.0,856.0,0.3914699147316454,-0.09129511628824248,120.0,52.0,0.04569687720602864,-0.39534881422390616,-0.0003176052300108423,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
159,Bronx,Melrose South,Boro Zone,71.0,97.0,168.0,29.540845070422538,6.732957746478873,0.0,0.9014084507042254,24.0,27.0,0.3380281214044899,0.058823517877741587,25.0,32.0,0.35211262646301034,0.12280699599877262,19.0,14.0,0.26760559611188783,-0.15151510560148312,2.0,21.0,0.028169010117040826,0.8260865973536533,1.0,3.0,0.014084505058520413,0.49999875000312505,0.21033862347922472,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
160,Queens,Middle Village,Boro Zone,17.0,79.0,96.0,42.18705882352941,8.717647058823529,0.23529411764705882,0.6470588235294118,5.0,10.0,0.29411747404854466,0.3333331111112593,7.0,22.0,0.41176446366796254,0.51724120095131,2.0,12.0,0.11764698961941787,0.7142852040819971,0.0,33.0,0.0,0.9999996969697887,3.0,2.0,0.1764704844291268,-0.19999960000080003,-0.38095209297073784,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
161,Manhattan,Midtown Center,Yellow Zone,14684.0,11682.0,26366.0,16.68401593571234,2.316924543721057,0.03479978207572868,0.07225551620811768,1205.0,2772.0,0.0820621083614396,0.39401558864969677,5078.0,4729.0,0.34581857780862263,-0.0355868257004315,4964.0,2645.0,0.33805502564828727,-0.3047706659156648,3336.0,1385.0,0.22718605269191908,-0.41325990168765114,101.0,151.0,0.006878234808718173,0.19841269053917895,0.6987862545653616,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
162,Manhattan,Midtown East,Yellow Zone,11064.0,8713.0,19777.0,16.04337129428778,2.258537599421547,0.029103398409255243,0.06986623282718728,1542.0,1782.0,0.13937093262891276,0.07220216584776724,3674.0,3235.0,0.3320679678849711,-0.0635403096489502,3559.0,2041.0,0.3216738970339173,-0.27107142808737245,2170.0,1525.0,0.1961315977981457,-0.1745602160363729,119.0,130.0,0.010755603750220893,0.044176705053144374,0.3432735939351397,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
163,Manhattan,Midtown North,Yellow Zone,8765.0,7749.0,16514.0,16.532417569880206,2.3554911580148317,0.03867655447803765,0.06959498003422704,714.0,1272.0,0.08146035358646851,0.2809667659568642,3109.0,3159.0,0.35470621750746584,0.00797702615191923,2863.0,1943.0,0.3266400452633884,-0.19142738204030924,1992.0,1262.0,0.22726754109838274,-0.22433927404935686,87.0,113.0,0.009925841403393221,0.12999999350000033,0.47239414799717344,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
164,Manhattan,Midtown South,Yellow Zone,6290.0,6178.0,12468.0,15.871613672496025,2.283945945945946,0.028457869634340223,0.07599364069952305,533.0,704.0,0.08473767872060783,0.13823767066905682,1994.0,2178.0,0.3170111282718424,0.04410354735353896,1791.0,1642.0,0.2847376784026428,-0.043402271938822394,1798.0,1497.0,0.28585055598433934,-0.09135053083049914,174.0,157.0,0.027662957030742518,-0.051359515064667224,0.18163994260787922,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
165,Brooklyn,Midwood,Boro Zone,68.0,103.0,171.0,29.836764705882356,6.367794117647058,0.0,0.3382352941176471,15.0,24.0,0.22058820285467604,0.2307691715976483,43.0,28.0,0.6323528481834046,-0.2112675758778062,9.0,21.0,0.13235292171280563,0.3999998666667111,1.0,23.0,0.014705880190311736,0.9166662847223814,0.0,7.0,0.0,0.9999985714306123,-0.16923069506906283,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
166,Manhattan,Morningside Heights,Boro Zone,1275.0,1930.0,3205.0,17.203215686274508,2.923874509803922,0.017254901960784313,0.0603921568627451,195.0,297.0,0.1529411752710496,0.20731706895697016,501.0,716.0,0.39294117338869666,0.176663926239409,363.0,466.0,0.2847058801199539,0.12424607811524635,196.0,402.0,0.15372548899038832,0.3444815995906087,20.0,49.0,0.015686274386774317,0.4202897941608994,0.08307099084172381,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
167,Bronx,Morrisania/Melrose,Boro Zone,55.0,71.0,126.0,33.012727272727275,8.5,0.0,0.8727272727272727,17.0,12.0,0.3090908528925722,-0.17241373365043666,22.0,29.0,0.3999999272727405,0.13725487504806372,9.0,12.0,0.16363633388430293,0.14285707482996438,2.0,12.0,0.03636362975206731,0.7142852040819971,5.0,6.0,0.09090907438016829,0.09090900826453795,-0.315270808480401,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
168,Bronx,Mott Haven/Port Morris,Boro Zone,87.0,197.0,284.0,27.278160919540227,5.913908045977012,0.0,0.7586206896551724,32.0,39.0,0.3678160496763161,0.0985915354096429,36.0,58.0,0.41379305588585563,0.23404252829334804,11.0,46.0,0.12643676707623366,0.6140349799938631,2.0,42.0,0.022988503104769756,0.9090907024793857,6.0,12.0,0.06896550931430927,0.33333314814825105,-0.5154434445842202,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
169,Bronx,Mount Hope,Boro Zone,35.0,66.0,101.0,36.51428571428571,7.906,0.0,0.7428571428571429,11.0,12.0,0.31428562448982156,0.043478241965981754,19.0,24.0,0.5428569877551463,0.11627904272580401,3.0,18.0,0.08571426122449678,0.7142853741498219,2.0,11.0,0.05714284081633119,0.6923071597637233,0.0,1.0,0.0,0.9999900000999989,-0.6708071321838401,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
170,Manhattan,Murray Hill,Yellow Zone,8447.0,8511.0,16958.0,15.957805137918786,2.302020835799692,0.023677045104770925,0.07351722505031372,1103.0,1086.0,0.13057890359822552,-0.007766103208012319,3033.0,2940.0,0.35906238858877426,-0.015570065267754788,2428.0,2110.0,0.28743932723163335,-0.07007492271909449,1771.0,2153.0,0.2096602341545398,0.09734964297311507,112.0,222.0,0.013259145242974849,0.3293413075047513,0.06230881951108217,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
171,Queens,Murray Hill-Queens,Boro Zone,11.0,42.0,53.0,43.59090909090909,11.945454545454545,0.0,0.9090909090909091,5.0,5.0,0.45454504132268975,0.0,5.0,11.0,0.45454504132268975,0.3749997656251465,1.0,11.0,0.09090900826453795,0.8333326388894676,0.0,12.0,0.0,0.9999991666673611,0.0,3.0,0.0,0.9999966666777778,-0.8333326388894676,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
172,Staten Island,New Dorp/Midland Beach,Boro Zone,0.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,2.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,-0.9999900000999989,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
173,Queens,North Corona,Boro Zone,16.0,48.0,64.0,36.36875,10.18,0.0625,0.875,5.0,2.0,0.31249980468762206,-0.4285708163274053,7.0,16.0,0.4374997265626709,0.3913041776938358,1.0,7.0,0.06249996093752441,0.7499990625011719,1.0,18.0,0.06249996093752441,0.8947363711913836,2.0,5.0,0.12499992187504883,0.4285708163274053,-1.1785698788285772,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
174,Bronx,Norwood,Boro Zone,39.0,60.0,99.0,38.96153846153846,10.679487179487179,0.0,0.7948717948717948,12.0,22.0,0.30769222879686436,0.2941175605536586,16.0,17.0,0.41025630506248584,0.030303021120296626,6.0,11.0,0.15384611439843218,0.29411747404854466,2.0,8.0,0.05128203813281073,0.5999994000006,3.0,2.0,0.07692305719921609,-0.19999960000080003,8.650511396091076e-08,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
175,Queens,Oakland Gardens,Boro Zone,8.0,35.0,43.0,37.0625,10.8125,0.0,0.625,3.0,5.0,0.37499953125058594,0.24999968750039064,2.0,12.0,0.24999968750039064,0.7142852040819971,3.0,10.0,0.37499953125058594,0.5384611242606736,0.0,8.0,0.0,0.9999987500015626,0.0,0.0,0.0,0.0,-0.28846143676028296,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
176,Staten Island,Oakwood,Boro Zone,0.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
177,Brooklyn,Ocean Hill,Boro Zone,109.0,139.0,248.0,32.34678899082569,7.540275229357798,0.0,0.5229357798165137,46.0,15.0,0.42201830990657707,-0.5081966380005511,43.0,54.0,0.3944953766518003,0.11340205016473709,17.0,27.0,0.155963288443735,0.22727267561984643,1.0,41.0,0.009174311084925588,0.9523807256236367,2.0,2.0,0.018348622169851177,0.0,-0.7354693136203976,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
178,Brooklyn,Ocean Parkway South,Boro Zone,6.0,32.0,38.0,30.733333333333334,6.833333333333333,0.0,0.3333333333333333,1.0,5.0,0.16666638888935187,0.6666655555574075,2.0,12.0,0.33333277777870374,0.7142852040819971,1.0,9.0,0.16666638888935187,0.7999992000008,1.0,5.0,0.16666638888935187,0.6666655555574075,1.0,1.0,0.16666638888935187,0.0,-0.13333364444339257,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
179,Queens,Old Astoria,Boro Zone,60.0,259.0,319.0,26.390666666666668,5.3115,0.03333333333333333,0.4666666666666667,11.0,22.0,0.18333330277778287,0.3333332323232629,28.0,55.0,0.46666658888890183,0.3253011656263656,10.0,47.0,0.16666663888889352,0.6491226931363696,9.0,119.0,0.14999997500000417,0.8593749328613334,2.0,16.0,0.0333333277777787,0.7777773456792524,-0.3157894608131067,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
180,Queens,Ozone Park,Boro Zone,13.0,47.0,60.0,38.58461538461539,7.861538461538462,0.07692307692307693,0.6153846153846154,2.0,8.0,0.15384603550304962,0.5999994000006,2.0,16.0,0.15384603550304962,0.7777773456792524,2.0,10.0,0.15384603550304962,0.6666661111115741,3.0,10.0,0.23076905325457442,0.5384611242606736,4.0,3.0,0.30769207100609924,-0.14285693877580175,-0.06666671111097411,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
181,Brooklyn,Park Slope,Boro Zone,130.0,758.0,888.0,26.911076923076923,5.446230769230769,0.007692307692307693,0.3769230769230769,16.0,60.0,0.12307691360946818,0.5789472922437773,49.0,163.0,0.3769230479289963,0.5377358236917065,31.0,205.0,0.2384615201183446,0.7372881043521989,34.0,302.0,0.2615384414201199,0.7976190238803863,0.0,28.0,0.0,0.9999996428572704,-0.15834081210842166,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
182,Bronx,Parkchester,Boro Zone,63.0,66.0,129.0,38.29047619047619,10.403174603174604,0.0,0.8888888888888888,24.0,6.0,0.38095232048375866,-0.5999998000000667,20.0,28.0,0.31746026706979885,0.16666663194445167,7.0,20.0,0.1111110934744296,0.4814813031550729,2.0,8.0,0.03174602670697989,0.5999994000006,10.0,4.0,0.15873013353489943,-0.42857112244919826,-1.0814811031551397,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
183,Bronx,Pelham Bay,Boro Zone,13.0,16.0,29.0,50.43076923076923,11.236923076923079,0.0,0.9230769230769231,5.0,1.0,0.38461508875762407,-0.6666655555574075,5.0,6.0,0.38461508875762407,0.09090900826453795,2.0,6.0,0.15384603550304962,0.4999993750007813,0.0,2.0,0.0,0.9999950000249999,1.0,1.0,0.07692301775152481,0.0,-1.1666649305581887,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
184,Bronx,Pelham Bay Park,Boro Zone,0.0,4.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9999966666777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
185,Bronx,Pelham Parkway,Boro Zone,27.0,44.0,71.0,40.2925925925926,11.137777777777778,0.0,0.8148148148148148,12.0,7.0,0.4444442798354519,-0.2631577562327599,9.0,10.0,0.33333320987658893,0.05263155124655198,3.0,18.0,0.11111106995886298,0.7142853741498219,1.0,8.0,0.03703702331962099,0.7777769135812072,2.0,1.0,0.07407404663924198,-0.3333322222259259,-0.9774431303825817,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,11238.0,6446.0,17684.0,16.93199679658302,2.239400249154654,0.009877202349172451,0.0600640683395622,1876.0,767.0,0.1669336179329653,-0.41959893901021966,3869.0,2243.0,0.3442783410355238,-0.2660340309783475,2642.0,1860.0,0.23509521246209716,-0.17370057713527193,2567.0,1383.0,0.22842142709697327,-0.2997468346841852,284.0,193.0,0.02527140058260242,-0.190775677342229,-0.24589836187494774,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
187,Staten Island,Port Richmond,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
188,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,152.0,291.0,443.0,29.075592105263155,6.324342105263158,0.0,0.4276315789473684,52.0,43.0,0.342105240650971,-0.09473683213296503,70.0,110.0,0.4605262854916917,0.2222222098765439,20.0,53.0,0.13157893871191192,0.4520547325952421,4.0,72.0,0.026315787742382385,0.8947367243767468,6.0,13.0,0.03947368161357358,0.36842085872586383,-0.5467915647282071,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
189,Brooklyn,Prospect Heights,Boro Zone,31.0,242.0,273.0,28.335483870967742,6.5041935483870965,0.03225806451612903,0.5161290322580645,2.0,15.0,0.06451610822061025,0.7647054325262161,18.0,52.0,0.5806449739854923,0.4857142163265405,2.0,44.0,0.06451610822061025,0.9130432797732,8.0,126.0,0.258064432882441,0.8805969492091829,1.0,5.0,0.03225805411030513,0.6666655555574075,-0.14833784724698384,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
